round,accuracy
1,0.7480114891736632
2,0.7477905435262925
3,0.7476800707026071
4,0.7475695978789217
5,0.7456915598762704
6,0.7446973044631021
7,0.7435925762262483
8,0.7441449403446753
9,0.7445868316394167
10,0.7445868316394167
11,0.7445868316394167
12,0.7445868316394167
13,0.7451391957578436
14,0.7456915598762704
15,0.745249668581529
16,0.7454706142288997
17,0.7445868316394167
18,0.7445868316394167
19,0.7446973044631021
20,0.7448077772867875
21,0.7442554131683606
22,0.7435925762262483
23,0.7439239946973044
24,0.7432611577551922
25,0.7431506849315068
26,0.7433716305788776
27,0.7434821034025629
28,0.7434821034025629
29,0.7435925762262483
30,0.743813521873619
31,0.7435925762262483
32,0.743813521873619
33,0.7435925762262483
34,0.743813521873619
35,0.7430402121078215
36,0.7429297392841361
37,0.7430402121078215
38,0.7428192664604507
39,0.7424878479893946
40,0.741714538223597
41,0.7419354838709677
42,0.7421564295183385
43,0.7422669023420239
44,0.7418250110472824
45,0.7418250110472824
46,0.7429297392841361
47,0.74259832081308
48,0.7424878479893946
49,0.7420459566946531
50,0.7421564295183385
51,0.7419354838709677
52,0.7414935925762263
53,0.7410517012814848
54,0.7411621741051702
55,0.7410517012814848
56,0.740830755634114
57,0.7410517012814848
58,0.740830755634114
59,0.7404993371630579
60,0.7401679186920017
61,0.7398365002209456
62,0.7401679186920017
63,0.739946973044631
64,0.7400574458683163
65,0.7400574458683163
66,0.7403888643393726
67,0.7404993371630579
68,0.7409412284577994
69,0.740830755634114
70,0.7407202828104287
71,0.7406098099867433
72,0.7406098099867433
73,0.7404993371630579
74,0.7398365002209456
75,0.7409412284577994
76,0.740830755634114
77,0.7406098099867433
78,0.7403888643393726
79,0.7402783915156872
80,0.7402783915156872
81,0.7403888643393726
82,0.739946973044631
83,0.7397260273972602
84,0.7397260273972602
85,0.7401679186920017
86,0.7406098099867433
87,0.7406098099867433
88,0.7406098099867433
89,0.7404993371630579
90,0.7411621741051702
91,0.7411621741051702
92,0.741714538223597
93,0.741714538223597
94,0.7414935925762263
95,0.7414935925762263
96,0.7416040653999116
97,0.7414935925762263
98,0.7414935925762263
99,0.7418250110472824
100,0.7422669023420239
