round,accuracy
1,0.7520798668885191
2,0.74434014356709
3,0.7423991155334438
4,0.7907488986784141
5,0.8012114537444934
6,0.7743362831858407
7,0.7860696517412935
8,0.7772249861802101
9,0.770509977827051
10,0.7844112769485904
11,0.7690187431091511
12,0.7648678414096917
13,0.7699556541019955
14,0.75787728026534
15,0.7766133480419195
16,0.7608815426997245
17,0.7794361525704809
18,0.7637665198237885
19,0.7778390297684675
20,0.7842484747642817
21,0.787292817679558
22,0.7610132158590308
23,0.7754424778761062
24,0.7611111111111111
25,0.7655210643015521
26,0.753168044077135
27,0.7487575924903368
28,0.7599118942731278
29,0.7805417357656164
30,0.7544052863436124
31,0.7639889196675901
32,0.7628808864265928
33,0.748898678414097
34,0.75
35,0.7705914870093975
36,0.7667219458264234
37,0.7656509695290858
38,0.7524807056229328
39,0.7388183324130315
40,0.7433920704845814
41,0.7622222222222222
42,0.7627212389380531
43,0.7831858407079646
44,0.7516629711751663
45,0.7699944842801986
46,0.7548422800221362
47,0.7574421168687983
48,0.7961218836565097
49,0.7538461538461538
50,0.7665198237885462
51,0.7698237885462555
52,0.7859513274336283
53,0.7515184980673661
54,0.75
55,0.7833517089305403
56,0.7697841726618705
57,0.7592490336830481
58,0.7799334811529933
59,0.7742290748898678
60,0.7772877618522602
61,0.7655210643015521
62,0.7736579966795795
63,0.7671840354767184
64,0.7614577581446714
65,0.7759290072102052
66,0.776431718061674
67,0.7599337748344371
68,0.7498619547211486
69,0.7399449035812672
70,0.7316804407713499
71,0.7769188293760353
72,0.7526170798898072
73,0.7520661157024794
74,0.7761194029850746
75,0.7526228602981778
76,0.761746821448314
77,0.7526170798898072
78,0.750415052573326
79,0.7479316050744622
80,0.7583148558758315
81,0.7582417582417582
82,0.7526170798898072
83,0.7705914870093975
84,0.7563395810363837
85,0.7494505494505495
86,0.7553837658752071
87,0.7705914870093975
88,0.7549778761061947
89,0.754424778761062
90,0.7823204419889502
91,0.7660753880266076
92,0.7603763143331489
93,0.7813876651982379
94,0.7581808097615086
95,0.7623268698060942
96,0.7721238938053098
97,0.7640573318632855
98,0.7624035281146637
99,0.7560975609756098
100,0.7477973568281938
