round,AUC
1,0.7938712146422628
2,0.7943216454997241
3,0.8090651741293532
4,0.805581883259912
5,0.81437031938326
6,0.8087583517699115
7,0.8150982310668878
8,0.817100221116639
9,0.8018168514412416
10,0.8213499170812605
11,0.8080805402425578
12,0.7969593612334802
13,0.8116330376940134
14,0.8038527915975677
15,0.8207363485934914
16,0.7913981818181817
17,0.8188454394693201
18,0.7985520925110132
19,0.8103984564498347
20,0.8250871880199667
21,0.81295
22,0.7977797907488987
23,0.82355
24,0.8027
25,0.8058944567627494
26,0.7894803856749311
27,0.7974306460519052
28,0.8012464757709251
29,0.8149441680486457
30,0.7941362334801761
31,0.7982745152354571
32,0.7985277008310249
33,0.7860953193832599
34,0.7883255494505494
35,0.8131480928689884
36,0.808395688225539
37,0.798724376731302
38,0.7934985667034178
39,0.7830924903368305
40,0.7811395374449338
41,0.7997
42,0.8065500000000001
43,0.8114441924778761
44,0.7931680709534368
45,0.8122655267512411
46,0.8047435528500277
47,0.7962928886438809
48,0.8260930747922437
49,0.7949497252747253
50,0.7918171255506607
51,0.7962302863436123
52,0.8167042035398231
53,0.788644229707344
54,0.7885055432372505
55,0.8130649393605293
56,0.8097028776978418
57,0.7819890668139151
58,0.8228957871396895
59,0.792632268722467
60,0.8114951488423374
61,0.7991627494456762
62,0.8109503597122302
63,0.7996782705099779
64,0.7914689122032026
65,0.8044477537437604
66,0.7943596916299559
67,0.800644536423841
68,0.7934167863059085
69,0.7715510192837466
70,0.7788474931129478
71,0.7958773053561569
72,0.7926406060606062
73,0.7762857300275482
74,0.8060528468767276
75,0.790343401435671
76,0.797557269209508
77,0.7910660606060607
78,0.7859479800774766
79,0.7875592388306675
80,0.7954305986696231
81,0.7942061538461538
82,0.787430082644628
83,0.804063902708679
84,0.7831621278941566
85,0.7881551098901098
86,0.7808176145775815
87,0.8039118297401879
88,0.7955000000000001
89,0.794
90,0.8085999999999999
91,0.7994583148558758
92,0.7997561151079136
93,0.7996844162995596
94,0.7880532445923462
95,0.7975728531855956
96,0.7977514933628318
97,0.7978854465270121
98,0.7796140022050716
99,0.7929594235033258
100,0.7844441629955947
