round,accuracy
1,0.7315510384445426
2,0.7342023862129916
3,0.7319929297392841
4,0.7294520547945206
5,0.7292311091471498
6,0.7287892178524084
7,0.7288996906760937
8,0.7272425983208131
9,0.7262483429076447
10,0.7259169244365886
11,0.7259169244365886
12,0.7261378700839594
13,0.7254750331418471
14,0.7252540874944764
15,0.7258064516129032
16,0.7258064516129032
17,0.7256959787892179
18,0.7262483429076447
19,0.7261378700839594
20,0.7261378700839594
21,0.7261378700839594
22,0.7259169244365886
23,0.7259169244365886
24,0.7259169244365886
25,0.7259169244365886
26,0.7263588157313301
27,0.7262483429076447
28,0.7262483429076447
29,0.7262483429076447
30,0.7263588157313301
31,0.7263588157313301
32,0.7263588157313301
33,0.7263588157313301
34,0.7265797613787008
35,0.7265797613787008
36,0.7264692885550155
37,0.7271321254971277
38,0.7271321254971277
39,0.7271321254971277
40,0.7270216526734423
41,0.7270216526734423
42,0.7270216526734423
43,0.7270216526734423
44,0.7270216526734423
45,0.7270216526734423
46,0.7270216526734423
47,0.7270216526734423
48,0.7274635439681838
49,0.7274635439681838
50,0.7274635439681838
51,0.7273530711444984
52,0.7279054352629253
53,0.7283473265576668
54,0.7283473265576668
55,0.7283473265576668
56,0.7297834732655767
57,0.7300044189129474
58,0.7300044189129474
59,0.7298939460892621
60,0.7300044189129474
61,0.7300044189129474
62,0.7301148917366328
63,0.7301148917366328
64,0.7306672558550596
65,0.730777728678745
66,0.7309986743261158
67,0.7302253645603182
68,0.7302253645603182
69,0.7302253645603182
70,0.7303358373840035
71,0.7304463102076889
72,0.7303358373840035
73,0.7309986743261158
74,0.7309986743261158
75,0.7309986743261158
76,0.7309986743261158
77,0.7309986743261158
78,0.7304463102076889
79,0.7304463102076889
80,0.7309986743261158
81,0.7309986743261158
82,0.7309986743261158
83,0.7311091471498011
84,0.7311091471498011
85,0.7311091471498011
86,0.7311091471498011
87,0.7311091471498011
88,0.7311091471498011
89,0.7312196199734865
90,0.7312196199734865
91,0.7312196199734865
92,0.7309986743261158
93,0.7315510384445426
94,0.731661511268228
95,0.731661511268228
96,0.7319929297392841
97,0.7317719840919134
98,0.7319929297392841
99,0.7318824569155987
100,0.7318824569155987
