round,accuracy
1,0.7422669023420239
2,0.7364118426866991
3,0.7347547503314185
4,0.7340919133893062
5,0.7324348210340257
6,0.7318824569155987
7,0.731661511268228
8,0.7315510384445426
9,0.7313300927971719
10,0.7311091471498011
11,0.7309986743261158
12,0.7304463102076889
13,0.7312196199734865
14,0.7313300927971719
15,0.7305567830313743
16,0.7305567830313743
17,0.7309986743261158
18,0.7313300927971719
19,0.7315510384445426
20,0.7315510384445426
21,0.7312196199734865
22,0.7301148917366328
23,0.7301148917366328
24,0.7301148917366328
25,0.7306672558550596
26,0.7306672558550596
27,0.7304463102076889
28,0.7306672558550596
29,0.7306672558550596
30,0.7306672558550596
31,0.7309986743261158
32,0.7312196199734865
33,0.7311091471498011
34,0.7321034025629695
35,0.7322138753866548
36,0.7323243482103402
37,0.7315510384445426
38,0.7315510384445426
39,0.7315510384445426
40,0.7314405656208572
41,0.7315510384445426
42,0.7322138753866548
43,0.7319929297392841
44,0.7319929297392841
45,0.731661511268228
46,0.7314405656208572
47,0.7314405656208572
48,0.7314405656208572
49,0.7314405656208572
50,0.7314405656208572
51,0.7314405656208572
52,0.7318824569155987
53,0.7318824569155987
54,0.7318824569155987
55,0.7318824569155987
56,0.7318824569155987
57,0.7317719840919134
58,0.7321034025629695
59,0.7319929297392841
60,0.7319929297392841
61,0.7319929297392841
62,0.7318824569155987
63,0.731661511268228
64,0.7313300927971719
65,0.7312196199734865
66,0.7313300927971719
67,0.7313300927971719
68,0.7313300927971719
69,0.7313300927971719
70,0.7313300927971719
71,0.730777728678745
72,0.7304463102076889
73,0.7304463102076889
74,0.7301148917366328
75,0.7301148917366328
76,0.7301148917366328
77,0.7302253645603182
78,0.7301148917366328
79,0.7302253645603182
80,0.7301148917366328
81,0.7301148917366328
82,0.7297834732655767
83,0.7298939460892621
84,0.7300044189129474
85,0.7298939460892621
86,0.7298939460892621
87,0.7298939460892621
88,0.7298939460892621
89,0.7297834732655767
90,0.7297834732655767
91,0.7298939460892621
92,0.7298939460892621
93,0.7298939460892621
94,0.7298939460892621
95,0.7298939460892621
96,0.7298939460892621
97,0.7298939460892621
98,0.7298939460892621
99,0.7298939460892621
100,0.7298939460892621
