round,accuracy
1,0.7474591250552364
2,0.7429297392841361
3,0.7380689350419797
4,0.7380689350419797
5,0.736964206805126
6,0.7360804242156429
7,0.7360804242156429
8,0.7367432611577552
9,0.7360804242156429
10,0.7353071144498453
11,0.7353071144498453
12,0.7353071144498453
13,0.7353071144498453
14,0.7351966416261599
15,0.7358594785682722
16,0.7365223155103845
17,0.7365223155103845
18,0.7371851524524967
19,0.7371851524524967
20,0.7371851524524967
21,0.7371851524524967
22,0.7384003535130358
23,0.7384003535130358
24,0.7384003535130358
25,0.7384003535130358
26,0.7384003535130358
27,0.7384003535130358
28,0.7387317719840919
29,0.7387317719840919
30,0.739063190455148
31,0.739063190455148
32,0.739063190455148
33,0.739063190455148
34,0.739063190455148
35,0.739063190455148
36,0.739063190455148
37,0.739063190455148
38,0.739063190455148
39,0.739063190455148
40,0.739063190455148
41,0.739063190455148
42,0.739063190455148
43,0.739063190455148
44,0.739063190455148
45,0.7389527176314626
46,0.7389527176314626
47,0.7389527176314626
48,0.7389527176314626
49,0.7389527176314626
50,0.7389527176314626
51,0.7397260273972602
52,0.7397260273972602
53,0.7407202828104287
54,0.7407202828104287
55,0.7407202828104287
56,0.7407202828104287
57,0.7407202828104287
58,0.7407202828104287
59,0.7407202828104287
60,0.7407202828104287
61,0.7409412284577994
62,0.7409412284577994
63,0.7409412284577994
64,0.7409412284577994
65,0.7409412284577994
66,0.7412726469288555
67,0.7420459566946531
68,0.7420459566946531
69,0.7420459566946531
70,0.7420459566946531
71,0.7420459566946531
72,0.7420459566946531
73,0.7420459566946531
74,0.7420459566946531
75,0.7420459566946531
76,0.7420459566946531
77,0.7420459566946531
78,0.7420459566946531
79,0.7420459566946531
80,0.7419354838709677
81,0.7419354838709677
82,0.7419354838709677
83,0.7419354838709677
84,0.7419354838709677
85,0.7419354838709677
86,0.7419354838709677
87,0.7419354838709677
88,0.7419354838709677
89,0.7419354838709677
90,0.7419354838709677
91,0.7419354838709677
92,0.7419354838709677
93,0.7419354838709677
94,0.7419354838709677
95,0.7419354838709677
96,0.7419354838709677
97,0.7419354838709677
98,0.7419354838709677
99,0.7419354838709677
100,0.7430402121078215
