round,accuracy
1,0.7495854063018242
2,0.735
3,0.7676991150442478
4,0.7574094401756312
5,0.7466666666666667
6,0.7649667405764967
7,0.7661909989023051
8,0.7699556541019955
9,0.7805953693495039
10,0.7611940298507462
11,0.7680839315295417
12,0.7728531855955678
13,0.7549889135254989
14,0.7658752070679182
15,0.7671840354767184
16,0.7717451523545706
17,0.771900826446281
18,0.7812154696132597
19,0.763114301490889
20,0.770890979524073
21,0.7674931129476584
22,0.763114301490889
23,0.7531750414135836
24,0.7775330396475771
25,0.7695290858725762
26,0.7742114001106807
27,0.7549889135254989
28,0.7653230259525124
29,0.7621951219512195
30,0.7581267217630854
31,0.7581446714522363
32,0.7722991689750692
33,0.7700386954118298
34,0.7522172949002217
35,0.7758810572687225
36,0.7769823788546255
37,0.7697841726618705
38,0.7576092971776425
39,0.7648363838047698
40,0.7728531855955678
41,0.7714757709251101
42,0.7661691542288557
43,0.756860592755214
44,0.7531750414135836
45,0.7494456762749445
46,0.7698675496688742
47,0.7609539656128674
48,0.7747797356828194
49,0.7628524046434494
50,0.7559228650137741
51,0.7709713024282561
52,0.7620099392600773
53,0.7767364939360529
54,0.7739612188365651
55,0.7800441014332966
56,0.7608815426997245
57,0.7549889135254989
58,0.7537272225289895
59,0.7619834710743801
60,0.7548209366391184
61,0.7618522601984564
62,0.7573244886677722
63,0.7744610281923715
64,0.7648678414096917
65,0.7516666666666667
66,0.7583148558758315
67,0.7639579878385848
68,0.7555309734513275
69,0.7648678414096917
70,0.7649006622516556
71,0.769358407079646
72,0.7537272225289895
73,0.7545605306799337
74,0.7673649393605292
75,0.75787728026534
76,0.7574094401756312
77,0.7676991150442478
78,0.7672747374239911
79,0.7576261785912368
80,0.7695290858725762
81,0.7725770925110133
82,0.7603763143331489
83,0.7488913525498891
84,0.7466666666666667
85,0.7617728531855956
86,0.7579582875960483
87,0.7701212789415656
88,0.7573407202216067
89,0.7596471885336273
90,0.7573083287369001
91,0.7509641873278237
92,0.7466666666666667
93,0.7556536127964699
94,0.7643487858719646
95,0.764933628318584
96,0.755935946990613
97,0.7393233499722685
98,0.7684210526315789
99,0.7482093663911846
100,0.7481974486966168
