round,loss
1,0.5603305559495055
2,0.5359410543133702
3,0.534207125570706
4,0.5332051246482601
5,0.5325155509540589
6,0.5319867620137274
7,0.5315498160398886
8,0.531170484595815
9,0.5308306448621153
10,0.530520053643545
11,0.5302324993129764
12,0.529963929852398
13,0.5297115074118193
14,0.5294731125260049
15,0.5292470744443234
16,0.5290320192698489
17,0.5288267815425083
18,0.5286303509811525
19,0.5284418391716418
20,0.5282604577863964
21,0.5280855035804848
22,0.5279163474378569
23,0.5277524258912439
24,0.5275932342009649
25,0.5274383204617512
26,0.5272872804296933
27,0.5271397528903803
28,0.5269954154631016
29,0.5268539807775204
30,0.5267151929820568
31,0.5265788245553683
32,0.5264446733985442
33,0.5263125601886512
34,0.5261823259757168
35,0.5260538300059497
36,0.525926947754471
37,0.5258015691512807
38,0.5256775969847224
39,0.5255549454673524
40,0.5254335389498751
41,0.5253133107696246
42,0.5251942022209589
43,0.5250761616358295
44,0.5249591435636929
45,0.5248431080408194
46,0.5247280199399014
47,0.5246138483916827
48,0.5245005662710893
49,0.5243881497410643
50,0.5242765778479577
51,0.5241658321629479
52,0.5240558964645115
53,0.5239467564574813
54,0.5238383995246844
55,0.5237308145075767
56,0.5236239915126667
57,0.5235179217408598
58,0.5234125973371663
59,0.5233080112584865
60,0.5232041571574377
61,0.5231010292804071
62,0.5229986223782118
63,0.5228969316279295
64,0.5227959525646128
65,0.5226956810217548
66,0.522596113079482
67,0.5224972450195824
68,0.5223990732865629
69,0.5223015944540248
70,0.5222048051957271
71,0.5221087022607759
72,0.5220132824524419
73,0.5219185426101666
74,0.5218244795943625
75,0.5217310902736649
76,0.5216383715143247
77,0.5215463201714724
78,0.5214549330820123
79,0.521364207058934
80,0.5212741388868541
81,0.5211847253186221
82,0.5210959630728429
83,0.5210078488321902
84,0.5209203792423924
85,0.5208335509117975
86,0.5207473604114222
87,0.5206618042754148
88,0.5205768790018583
89,0.520492581053862
90,0.5204089068608819
91,0.5203258528202316
92,0.5202434152987405
93,0.5201615906345287
94,0.5200803751388665
95,0.5199997650980932
96,0.5199197567755774
97,0.5198403464136956
98,0.519761530235814
99,0.5196833044482633
100,0.5196056652422918
