round,accuracy
1,0.7476800707026071
2,0.7411621741051702
3,0.7385108263367212
4,0.7364118426866991
5,0.7358594785682722
6,0.7349756959787892
7,0.7346442775077331
8,0.7340919133893062
9,0.7342023862129916
10,0.7344233318603623
11,0.734312859036677
12,0.7342023862129916
13,0.7342023862129916
14,0.7339814405656209
15,0.7342023862129916
16,0.7339814405656209
17,0.7340919133893062
18,0.7340919133893062
19,0.7340919133893062
20,0.7340919133893062
21,0.7338709677419355
22,0.7338709677419355
23,0.7339814405656209
24,0.7339814405656209
25,0.7337604949182501
26,0.7337604949182501
27,0.7339814405656209
28,0.7339814405656209
29,0.7342023862129916
30,0.7337604949182501
31,0.7337604949182501
32,0.7337604949182501
33,0.7338709677419355
34,0.7336500220945648
35,0.7336500220945648
36,0.7336500220945648
37,0.7336500220945648
38,0.7336500220945648
39,0.7337604949182501
40,0.7337604949182501
41,0.7339814405656209
42,0.7338709677419355
43,0.7338709677419355
44,0.7339814405656209
45,0.7339814405656209
46,0.7339814405656209
47,0.7339814405656209
48,0.7342023862129916
49,0.7338709677419355
50,0.7338709677419355
51,0.7338709677419355
52,0.7338709677419355
53,0.7338709677419355
54,0.7338709677419355
55,0.7339814405656209
56,0.7339814405656209
57,0.7337604949182501
58,0.7340919133893062
59,0.7342023862129916
60,0.7342023862129916
61,0.7342023862129916
62,0.7342023862129916
63,0.7342023862129916
64,0.7342023862129916
65,0.734312859036677
66,0.7344233318603623
67,0.7344233318603623
68,0.7344233318603623
69,0.7345338046840477
70,0.7345338046840477
71,0.7344233318603623
72,0.7344233318603623
73,0.7344233318603623
74,0.7344233318603623
75,0.7344233318603623
76,0.7344233318603623
77,0.7344233318603623
78,0.7340919133893062
79,0.7340919133893062
80,0.7340919133893062
81,0.7340919133893062
82,0.7342023862129916
83,0.7346442775077331
84,0.7348652231551038
85,0.7348652231551038
86,0.7348652231551038
87,0.7349756959787892
88,0.7349756959787892
89,0.7349756959787892
90,0.7350861688024746
91,0.7350861688024746
92,0.7350861688024746
93,0.7349756959787892
94,0.7349756959787892
95,0.7349756959787892
96,0.7350861688024746
97,0.7350861688024746
98,0.7351966416261599
99,0.7351966416261599
100,0.7351966416261599
