round,loss
1,0.581022152719556
2,0.5560869868702137
3,0.5498397839684718
4,0.5455007143959119
5,0.5419994056159242
6,0.5390128412688318
7,0.5364133005437509
8,0.5341312272353276
9,0.5321178466744447
10,0.5303343819473811
11,0.5287485878270065
12,0.527333305983043
13,0.526065592488432
14,0.5249260399157278
15,0.52389820426868
16,0.5229681164061483
17,0.5221238699727534
18,0.5213552778813693
19,0.5206535882961435
20,0.5200112508949859
21,0.519421724839504
22,0.518879320939568
23,0.5183790716659642
24,0.5179166237710993
25,0.5174881492514181
26,0.5170902712062981
27,0.5167200018231715
28,0.5163746902649863
29,0.5160519786743195
30,0.5157497648580807
31,0.5154661704950592
32,0.5151995139299967
33,0.5149482867941932
34,0.5147111338333343
35,0.5144868354357448
36,0.5142742924445551
37,0.5140725129099394
38,0.5138806004963213
39,0.5136977443070944
40,0.5135232099282047
41,0.5133563315237029
42,0.5131965048424406
43,0.5130431810165988
44,0.5128958610505536
45,0.5127540909134067
46,0.5126174571608838
47,0.5124855830226936
48,0.51235812490018
49,0.5122347692264848
50,0.5121152296477245
51,0.5119992444890076
52,0.5118865744737002
53,0.5117770006682534
54,0.5116703226282782
55,0.5115663567244626
56,0.5114649346294445
57,0.5113659019489366
58,0.5112691169823088
59,0.5111744495994947
60,0.5110817802225387
61,0.5109909989013866
62,0.5109020044746331
63,0.510814703806941
64,0.5107290110957082
65,0.5106448472403404
66,0.5105621392681675
67,0.51048081981165
68,0.5104008266320638
69,0.5103221021853289
70,0.5102445932260847
71,0.5101682504464873
72,0.5100930281465584
73,0.5100188839332124
74,0.5099457784453696
75,0.5098736751028093
76,0.509802539876637
77,0.5097323410794401
78,0.5096630491733859
79,0.5095946365946805
80,0.5095270775929471
81,0.5094603480842198
82,0.5093944255163647
83,0.5093292887458496
84,0.5092649179248778
85,0.5092012943979953
86,0.5091384006073529
87,0.5090762200058853
88,0.5090147369777267
89,0.5089539367652491
90,0.5088938054021603
91,0.5088343296521455
92,0.508775496952587
93,0.5087172953629311
94,0.5086597135173136
95,0.5086027405810827
96,0.5085463662108958
97,0.5084905805180913
98,0.5084353740350579
99,0.5083807376843574
100,0.5083266627503663
