round,loss
1,0.5346823547506895
2,0.5291876811210596
3,0.5270030090483366
4,0.5259646038157059
5,0.5253732606542783
6,0.5249653100917911
7,0.524636517348686
8,0.5243446801847957
9,0.5240728632557574
10,0.5238145258801925
11,0.5235673165801408
12,0.523330462593308
13,0.5231036901651775
14,0.5228868025588385
15,0.5226795376699356
16,0.522481539796613
17,0.5222923735346119
18,0.5221115492774985
19,0.5219385482318507
20,0.5217728428988785
21,0.5216139123287818
22,0.5214612527164086
23,0.5213143842624611
24,0.521172855212763
25,0.521036243849232
26,0.5209041590425554
27,0.5207762398277684
28,0.5206521543418652
29,0.5205315983676613
30,0.5204142936566263
31,0.5202999861506648
32,0.5201884441844873
33,0.5200794567226762
34,0.5199728316659775
35,0.5198683942475758
36,0.5197659855305325
37,0.5196654610110072
38,0.5195666893274618
39,0.5194695510731624
40,0.5193739377074776
41,0.5192797505604028
42,0.5191868999242005
43,0.5190953042258487
44,0.519004889274032
45,0.5189155875746083
46,0.518827337708775
47,0.5187400837684945
48,0.5186537748441228
49,0.5185683645595467
50,0.5184838106505198
51,0.5184000745822347
52,0.5183171212025166
53,0.518234918427334
54,0.5181534369556242
55,0.518072650010698
56,0.5179925331057448
57,0.5179130638311835
58,0.5178342216618175
59,0.5177559877819408
60,0.5176783449267205
61,0.5176012772383289
62,0.5175247701354531
63,0.5174488101949307
64,0.5173733850443814
65,0.5172984832648115
66,0.5172240943022617
67,0.5171502083876556
68,0.5170768164640929
69,0.517003910120888
70,0.5169314815337351
71,0.5168595234104291
72,0.5167880289416266
73,0.5167169917561845
74,0.5166464058806478
75,0.516576265702507
76,0.5165065659368748
77,0.5164373015962662
78,0.5163684679631967
79,0.5163000605653366
80,0.516232075152987
81,0.5161645076786615
82,0.5160973542785822
83,0.5160306112559073
84,0.5159642750655388
85,0.5158983423003554
86,0.5158328096787458
87,0.5157676740333181
88,0.515702932300678
89,0.5156385815121757
90,0.515574618785533
91,0.5155110413172684
92,0.5154478463758454
93,0.5153850312954762
94,0.5153225934705229
95,0.5152605303504358
96,0.5151988394351829
97,0.5151375182711202
98,0.515076564447267
99,0.5150159755919426
100,0.5149557493697323
