round,accuracy
1,0.744365885992046
2,0.7418250110472824
3,0.7370746796288113
4,0.7336500220945648
5,0.7335395492708794
6,0.7323243482103402
7,0.7311091471498011
8,0.7304463102076889
9,0.7308882015024304
10,0.7313300927971719
11,0.7317719840919134
12,0.7314405656208572
13,0.7314405656208572
14,0.7311091471498011
15,0.7306672558550596
16,0.7305567830313743
17,0.7303358373840035
18,0.7305567830313743
19,0.7305567830313743
20,0.7304463102076889
21,0.7304463102076889
22,0.7306672558550596
23,0.730777728678745
24,0.7308882015024304
25,0.7308882015024304
26,0.7311091471498011
27,0.7309986743261158
28,0.7309986743261158
29,0.7312196199734865
30,0.7313300927971719
31,0.7314405656208572
32,0.731661511268228
33,0.7315510384445426
34,0.7315510384445426
35,0.7315510384445426
36,0.731661511268228
37,0.731661511268228
38,0.731661511268228
39,0.731661511268228
40,0.7318824569155987
41,0.7322138753866548
42,0.7323243482103402
43,0.7323243482103402
44,0.7323243482103402
45,0.7323243482103402
46,0.7322138753866548
47,0.7322138753866548
48,0.7322138753866548
49,0.7322138753866548
50,0.7322138753866548
51,0.7322138753866548
52,0.7322138753866548
53,0.7322138753866548
54,0.7322138753866548
55,0.7322138753866548
56,0.7322138753866548
57,0.7323243482103402
58,0.7323243482103402
59,0.7323243482103402
60,0.7323243482103402
61,0.7323243482103402
62,0.7323243482103402
63,0.7324348210340257
64,0.7324348210340257
65,0.7324348210340257
66,0.7326557666813964
67,0.7328767123287672
68,0.7328767123287672
69,0.7328767123287672
70,0.7328767123287672
71,0.7327662395050818
72,0.7327662395050818
73,0.7327662395050818
74,0.7327662395050818
75,0.7327662395050818
76,0.7327662395050818
77,0.7328767123287672
78,0.7327662395050818
79,0.7327662395050818
80,0.7327662395050818
81,0.7327662395050818
82,0.7327662395050818
83,0.7327662395050818
84,0.7327662395050818
85,0.7327662395050818
86,0.732545293857711
87,0.732545293857711
88,0.732545293857711
89,0.7326557666813964
90,0.7327662395050818
91,0.7327662395050818
92,0.7327662395050818
93,0.7328767123287672
94,0.7328767123287672
95,0.7328767123287672
96,0.7328767123287672
97,0.7328767123287672
98,0.7328767123287672
99,0.7328767123287672
100,0.7328767123287672
