round,AUC
1,0.802801108033241
2,0.8072025442477876
3,0.8100889196675901
4,0.7927085493656923
5,0.8134078744493392
6,0.8068428650137742
7,0.825
8,0.8083973002754822
9,0.8069007692307693
10,0.8096498071625344
11,0.8244249307479224
12,0.8171519134775375
13,0.808611570247934
14,0.8103794701986755
15,0.8085858093126386
16,0.8184029867256637
17,0.8087318407960199
18,0.8107872446162342
19,0.8026985714285714
20,0.8028003296703295
21,0.7952516629711752
22,0.8126544499723604
23,0.7990097560975609
24,0.8065746268656716
25,0.8160135734072023
26,0.80625489010989
27,0.8244029185022027
28,0.8062047252747253
29,0.8061741046831956
30,0.8087031509121061
31,0.8158477323008848
32,0.8269105088495575
33,0.8041967032967032
34,0.8143527454242927
35,0.7991432132963989
36,0.8091386438809262
37,0.791070288248337
38,0.802550137892995
39,0.7900069651741294
40,0.8120608623548922
41,0.8034188980716254
42,0.7945329099944782
43,0.8038406284454246
44,0.7971370247933884
45,0.8087842076200994
46,0.8007560989010989
47,0.8161999999999999
48,0.7959692435118718
49,0.7950188980716253
50,0.792729696969697
51,0.7900872576177286
52,0.7938862506902264
53,0.8030571978021979
54,0.7977428887659104
55,0.7834587583148559
56,0.8038673649393605
57,0.7900713734142306
58,0.8021223880597015
59,0.7910395913859747
60,0.78365
61,0.7885664092664093
62,0.8054482529118135
63,0.7889257903494176
64,0.7910436635307139
65,0.7871720465890184
66,0.8117368942731278
67,0.7834786703601109
68,0.7864030403537867
69,0.7863250688705233
70,0.7903013230429989
71,0.7932462091864969
72,0.7870009397457158
73,0.7968
74,0.7810999999999999
75,0.7761004975124378
76,0.7841041367898509
77,0.7784499999999999
78,0.7792
79,0.778278961899503
80,0.7835000000000001
81,0.8001624101713654
82,0.7895534691629955
83,0.7934951327433629
84,0.7840176503033646
85,0.7999610281923715
86,0.7879459324847814
87,0.7944514143094842
88,0.7808608935466079
89,0.782684132231405
90,0.8033946585903083
91,0.8035499999999999
92,0.7808789356984479
93,0.7822911797133407
94,0.803496640969163
95,0.7887951408061844
96,0.7912521258972944
97,0.7938440463065051
98,0.77709972421401
99,0.7900448788546256
100,0.7919454445057978
