round,loss
1,0.5521795213618295
2,0.5456388527304605
3,0.5433506457497282
4,0.5421031915795653
5,0.5412581670907923
6,0.5406033429453886
7,0.5400555877784801
8,0.5395762625901261
9,0.5391448392330886
10,0.5387490971066881
11,0.5383810709525714
12,0.5380352095789928
13,0.5377074582680803
14,0.5373947575947758
15,0.5370947453401576
16,0.5368055659669062
17,0.5365257418811858
18,0.5362540828629281
19,0.5359896205051128
20,0.5357315597759096
21,0.5354792426747887
22,0.5352321206177634
23,0.5349897332212185
24,0.5347516918314479
25,0.5345176666086782
26,0.5342873762974165
27,0.534060580045074
28,0.5338370707966288
29,0.5336166699134969
30,0.5333992227526709
31,0.5331845950066803
32,0.5329726696524075
33,0.5327633443919627
34,0.5325565294949683
35,0.532352145971203
36,0.5321501240173213
37,0.5319504016926002
38,0.5317529237872871
39,0.5315576408538062
40,0.531364508376309
41,0.5311734860582041
42,0.530984537210611
43,0.5307976282273722
44,0.5306127281344426
45,0.5304298082032859
46,0.5302488416194153
47,0.5300698031984689
48,0.5298926691432836
49,0.5297174168363252
50,0.5295440246626143
51,0.5293724718589368
52,0.5292027383857046
53,0.529034804818318
54,0.5288686522553004
55,0.5287042622408477
56,0.5285416166997514
57,0.5283806978829203
58,0.5282214883219787
59,0.5280639707916122
60,0.5279081282785214
61,0.5277539439559951
62,0.5276014011632529
63,0.5274504833888218
64,0.5273011742573178
65,0.5271534575190863
66,0.5270073170422391
67,0.5268627368066855
68,0.5267197008998153
69,0.5265781935135458
70,0.5264381989424776
71,0.5262997015829524
72,0.5261626859328312
73,0.5260271365918406
74,0.5258930382623596
75,0.5257603757505388
76,0.5256291339676626
77,0.5254992979316785
78,0.5253708527688307
79,0.5252437837153503
80,0.5251180761191547
81,0.5249937154415288
82,0.5248706872587543
83,0.5247489772636736
84,0.5246285712671636
85,0.5245094551995134
86,0.524391615111696
87,0.5242750371765228
88,0.5241597076896855
89,0.5240456130706755
90,0.5239327398635875
91,0.5238210747378025
92,0.5237106044885568
93,0.5236013160373977
94,0.5234931964325292
95,0.5233862328490542
96,0.5232804125891131
97,0.5231757230819291
98,0.5230721518837601
99,0.5229696866777648
100,0.5228683152737865
