round,loss
1,0.6056447500769395
2,0.5410509670551756
3,0.5307880430815035
4,0.5250191602575273
5,0.520960797493411
6,0.5180054622216792
7,0.5158736983589267
8,0.5143655008285186
9,0.5133249232049688
10,0.5126317463030218
11,0.5121949795858659
12,0.5119465421299811
13,0.5118357653144587
14,0.5118249946560482
15,0.5118862309828713
16,0.5119986259674079
17,0.512146635015588
18,0.5123186596473027
19,0.5125060487500874
20,0.5127023613723803
21,0.5129028200346026
22,0.5131039032083333
23,0.513303039924935
24,0.5134983797530943
25,0.5136886187318525
26,0.5138728670985376
27,0.5140505484183878
28,0.5142213224379873
29,0.5143850259535341
30,0.5145416274219292
31,0.5146911920986118
32,0.5148338552672117
33,0.514969801707837
34,0.5150992499867701
35,0.5152224404790631
36,0.5153396262847476
37,0.5154510663893465
38,0.5155570205648874
39,0.5156577456195517
40,0.5157534926905694
41,0.5158445053420022
42,0.5159310182811939
43,0.5160132565483324
44,0.5160914350653538
45,0.516165758455332
46,0.5162364210630305
47,0.516303607122658
48,0.5163674910309317
49,0.5164282376930549
50,0.5164860029166816
51,0.5165409338348173
52,0.5165931693432072
53,0.5166428405413944
54,0.5166900711694401
55,0.5167349780345211
56,0.5167776714233252
57,0.5168182554974905
58,0.5168568286703539
59,0.5168934839640528
60,0.5169283093466008
61,0.516961388049003
62,0.5169927988627864
63,0.5170226164185525
64,0.5170509114463123
65,0.5170777510184661
66,0.5171031987763463
67,0.5171273151412752
68,0.5171501575110861
69,0.5171717804430456
70,0.5171922358240909
71,0.5172115730292535
72,0.5172298390691104
73,0.5172470787270462
74,0.5172633346870782
75,0.5172786476529351
76,0.517293056459046
77,0.5173065981740436
78,0.5173193081973453
79,0.5173312203493327
80,0.5173423669556145
81,0.5173527789258149
82,0.5173624858272997
83,0.517371515954222
84,0.5173798963922283
85,0.5173876530791544
86,0.5173948108619998
87,0.5174013935504553
88,0.5174074239672335
89,0.5174129239954267
90,0.5174179146231117
91,0.5174224159853879
92,0.5174264474040303
93,0.5174300274249214
94,0.5174331738534156
95,0.5174359037877688
96,0.5174382336507694
97,0.5174401792196837
98,0.5174417556546278
99,0.517442977525464
100,0.5174438588373187
