round,accuracy
1,0.761746821448314
2,0.7495854063018242
3,0.7689331122166944
4,0.7625344352617079
5,0.7938257993384785
6,0.7906077348066298
7,0.7688470066518847
8,0.7802197802197802
9,0.7939058171745152
10,0.7825845812534664
11,0.789647577092511
12,0.7899391929242675
13,0.8088642659279779
14,0.7777161862527716
15,0.7777161862527716
16,0.8
17,0.7701212789415656
18,0.7835450027609056
19,0.7526286662977311
20,0.8060439560439561
21,0.785595567867036
22,0.7865853658536586
23,0.8110497237569061
24,0.8054024255788313
25,0.7724517906336088
26,0.7686361126449476
27,0.7572062084257206
28,0.7744610281923715
29,0.7860696517412935
30,0.7912087912087912
31,0.7705914870093975
32,0.7350332594235033
33,0.8061674008810573
34,0.7680440771349862
35,0.7583333333333333
36,0.756890848952591
37,0.7622996130458817
38,0.775206611570248
39,0.7799889441680486
40,0.7788833609729132
41,0.7951541850220264
42,0.7844112769485904
43,0.7544345898004434
44,0.7722498618021006
45,0.7785753727222529
46,0.7849640685461581
47,0.76697956929873
48,0.7655819084390513
49,0.7910694597574421
50,0.7472345132743363
51,0.7658402203856749
52,0.7614577581446714
53,0.7763736263736264
54,0.7601984564498346
55,0.7450110864745011
56,0.7859495060373216
57,0.747642817526345
58,0.7934065934065934
59,0.7794361525704809
60,0.7730535615681944
61,0.7867036011080333
62,0.7884615384615384
63,0.7428097345132744
64,0.7548209366391184
65,0.7542888765910348
66,0.7511061946902655
67,0.7533259423503326
68,0.7813876651982379
69,0.7746556473829201
70,0.7678275290215588
71,0.7670549084858569
72,0.7728531855955678
73,0.7538461538461538
74,0.7721238938053098
75,0.7595146166574738
76,0.747642817526345
77,0.7603305785123967
78,0.7432357813362783
79,0.7655819084390513
80,0.748205411374931
81,0.7917582417582417
82,0.7887168141592921
83,0.7415418746533555
84,0.792797783933518
85,0.7494456762749445
86,0.7609297177642501
87,0.7763666482606295
88,0.7767364939360529
89,0.7642186637217007
90,0.7864238410596026
91,0.7416851441241685
92,0.7610864745011087
93,0.8020948180815877
94,0.758716104039845
95,0.771491957848031
96,0.761640798226164
97,0.7689331122166944
98,0.7780837004405287
99,0.7848451327433629
100,0.7683397683397684
