round,accuracy
1,0.7111135660627486
2,0.7474591250552364
3,0.7442554131683606
4,0.7428192664604507
5,0.7409412284577994
6,0.740830755634114
7,0.7400574458683163
8,0.7392841361025188
9,0.7380689350419797
10,0.7374060980998675
11,0.7371851524524967
12,0.7370746796288113
13,0.7375165709235528
14,0.7372956252761821
15,0.7368537339814406
16,0.7368537339814406
17,0.7365223155103845
18,0.7365223155103845
19,0.7366327883340699
20,0.7366327883340699
21,0.7365223155103845
22,0.7365223155103845
23,0.7365223155103845
24,0.7357490057445868
25,0.735528060097216
26,0.735528060097216
27,0.735528060097216
28,0.7363013698630136
29,0.7363013698630136
30,0.7363013698630136
31,0.7363013698630136
32,0.7363013698630136
33,0.7363013698630136
34,0.7363013698630136
35,0.7363013698630136
36,0.7363013698630136
37,0.7363013698630136
38,0.7363013698630136
39,0.7364118426866991
40,0.7364118426866991
41,0.7364118426866991
42,0.7359699513919575
43,0.7359699513919575
44,0.7359699513919575
45,0.7359699513919575
46,0.7359699513919575
47,0.735528060097216
48,0.735528060097216
49,0.735528060097216
50,0.735528060097216
51,0.735528060097216
52,0.735528060097216
53,0.735528060097216
54,0.735528060097216
55,0.735528060097216
56,0.735528060097216
57,0.735528060097216
58,0.7358594785682722
59,0.7358594785682722
60,0.7358594785682722
61,0.7358594785682722
62,0.7358594785682722
63,0.7358594785682722
64,0.7358594785682722
65,0.7363013698630136
66,0.7365223155103845
67,0.7367432611577552
68,0.7367432611577552
69,0.7374060980998675
70,0.7374060980998675
71,0.7374060980998675
72,0.7374060980998675
73,0.7374060980998675
74,0.7374060980998675
75,0.7374060980998675
76,0.7374060980998675
77,0.7374060980998675
78,0.7374060980998675
79,0.7377375165709236
80,0.7377375165709236
81,0.7377375165709236
82,0.7377375165709236
83,0.7377375165709236
84,0.7377375165709236
85,0.7377375165709236
86,0.7377375165709236
87,0.7377375165709236
88,0.7377375165709236
89,0.7377375165709236
90,0.7377375165709236
91,0.7376270437472382
92,0.7376270437472382
93,0.7376270437472382
94,0.7376270437472382
95,0.7376270437472382
96,0.7376270437472382
97,0.7376270437472382
98,0.7376270437472382
99,0.7374060980998675
100,0.7374060980998675
