round,accuracy
1,0.7437030490499337
2,0.7472381794078656
3,0.7465753424657534
4,0.7440344675209898
5,0.7432611577551922
6,0.7424878479893946
7,0.7421564295183385
8,0.7393946089262041
9,0.741714538223597
10,0.7410517012814848
11,0.739063190455148
12,0.738179407865665
13,0.7389527176314626
14,0.7396155545735749
15,0.7396155545735749
16,0.7412726469288555
17,0.7407202828104287
18,0.739946973044631
19,0.739946973044631
20,0.7406098099867433
21,0.7410517012814848
22,0.740830755634114
23,0.7414935925762263
24,0.7416040653999116
25,0.7416040653999116
26,0.7416040653999116
27,0.7416040653999116
28,0.7416040653999116
29,0.7421564295183385
30,0.7421564295183385
31,0.7421564295183385
32,0.7421564295183385
33,0.7416040653999116
34,0.7416040653999116
35,0.7416040653999116
36,0.741714538223597
37,0.741714538223597
38,0.741714538223597
39,0.741714538223597
40,0.741714538223597
41,0.7418250110472824
42,0.7419354838709677
43,0.7419354838709677
44,0.7419354838709677
45,0.7419354838709677
46,0.7419354838709677
47,0.7419354838709677
48,0.7423773751657092
49,0.7423773751657092
50,0.7423773751657092
51,0.7423773751657092
52,0.7423773751657092
53,0.7423773751657092
54,0.7423773751657092
55,0.7423773751657092
56,0.7423773751657092
57,0.7424878479893946
58,0.7424878479893946
59,0.7424878479893946
60,0.7427087936367653
61,0.7427087936367653
62,0.7427087936367653
63,0.7427087936367653
64,0.7427087936367653
65,0.7427087936367653
66,0.7441449403446753
67,0.7441449403446753
68,0.7441449403446753
69,0.7444763588157314
70,0.7444763588157314
71,0.7444763588157314
72,0.7444763588157314
73,0.7444763588157314
74,0.7444763588157314
75,0.7444763588157314
76,0.7444763588157314
77,0.7444763588157314
78,0.7444763588157314
79,0.7444763588157314
80,0.7444763588157314
81,0.7446973044631021
82,0.7446973044631021
83,0.7449182501104729
84,0.7449182501104729
85,0.7449182501104729
86,0.7449182501104729
87,0.7460229783473266
88,0.7460229783473266
89,0.7460229783473266
90,0.7460229783473266
91,0.7460229783473266
92,0.746464869642068
93,0.7454706142288997
94,0.7454706142288997
95,0.7454706142288997
96,0.7455810870525851
97,0.7455810870525851
98,0.7455810870525851
99,0.7455810870525851
100,0.7455810870525851
