round,accuracy
1,0.7443526170798898
2,0.746119733924612
3,0.7476584022038567
4,0.7412935323383084
5,0.745575221238938
6,0.7516519823788547
7,0.7706725468577729
8,0.770546056260342
9,0.7433920704845814
10,0.7618522601984564
11,0.7464324917672887
12,0.7490326147042565
13,0.7444444444444445
14,0.7881637168141593
15,0.7466960352422908
16,0.7466960352422908
17,0.7486278814489572
18,0.7640573318632855
19,0.7804203539823009
20,0.7717750826901875
21,0.7584300718629077
22,0.7743362831858407
23,0.7575757575757576
24,0.7410270568746549
25,0.7429519071310116
26,0.7739801543550165
27,0.7757575757575758
28,0.737885462555066
29,0.7737831858407079
30,0.7732300884955752
31,0.7423076923076923
32,0.7734288864388092
33,0.762114537444934
34,0.7677881963596249
35,0.753880266075388
36,0.7455555555555555
37,0.729490022172949
38,0.7523441809156095
39,0.7392974753018661
40,0.7603763143331489
41,0.7465564738292011
42,0.768595041322314
43,0.7432506887052341
44,0.7565934065934066
45,0.7612188365650969
46,0.7562051847766134
47,0.7432357813362783
48,0.7609539656128674
49,0.7676600441501104
50,0.7600884466556108
51,0.7592695074709463
52,0.7635060639470783
53,0.7472527472527473
54,0.7623268698060942
55,0.765616362631288
56,0.7454445057979017
57,0.737912087912088
58,0.7592286501377411
59,0.7699115044247787
60,0.763114301490889
61,0.7600884466556108
62,0.7676211453744494
63,0.7712238147739802
64,0.7703744493392071
65,0.7399226946438432
66,0.7566518847006651
67,0.7589828634604754
68,0.7443276148312119
69,0.7645429362880887
70,0.7584300718629077
71,0.7287761852260198
72,0.7628524046434494
73,0.7628524046434494
74,0.7551133222775014
75,0.7466666666666667
76,0.7488888888888889
77,0.7365501941209096
78,0.7493097736057427
79,0.7323008849557522
80,0.7549450549450549
81,0.7326350606394708
82,0.7573407202216067
83,0.7628808864265928
84,0.7444933920704846
85,0.761746821448314
86,0.7612188365650969
87,0.7607497243660419
88,0.7623268698060942
89,0.7409440175631175
90,0.717849223946785
91,0.762589928057554
92,0.7523493642896628
93,0.7378048780487805
94,0.7391064533921676
95,0.7434903047091412
96,0.7535832414553473
97,0.7239094422970734
98,0.763215859030837
99,0.7695290858725762
100,0.7657111356119074
