round,accuracy
1,0.7480114891736632
2,0.7480114891736632
3,0.746464869642068
4,0.7461334511710119
5,0.7456915598762704
6,0.7462439239946973
7,0.7455810870525851
8,0.7455810870525851
9,0.7444763588157314
10,0.7444763588157314
11,0.7448077772867875
12,0.7453601414052143
13,0.7459125055236412
14,0.7459125055236412
15,0.7460229783473266
16,0.7459125055236412
17,0.7451391957578436
18,0.7449182501104729
19,0.7449182501104729
20,0.7449182501104729
21,0.7445868316394167
22,0.7446973044631021
23,0.7448077772867875
24,0.7449182501104729
25,0.7445868316394167
26,0.7448077772867875
27,0.7449182501104729
28,0.7450287229341582
29,0.7446973044631021
30,0.7446973044631021
31,0.7446973044631021
32,0.7445868316394167
33,0.7448077772867875
34,0.7442554131683606
35,0.7454706142288997
36,0.7446973044631021
37,0.7446973044631021
38,0.7446973044631021
39,0.7446973044631021
40,0.7445868316394167
41,0.7445868316394167
42,0.7437030490499337
43,0.7433716305788776
44,0.7433716305788776
45,0.7432611577551922
46,0.7432611577551922
47,0.7430402121078215
48,0.7432611577551922
49,0.743813521873619
50,0.7435925762262483
51,0.7435925762262483
52,0.7434821034025629
53,0.7422669023420239
54,0.7428192664604507
55,0.7427087936367653
56,0.7422669023420239
57,0.7422669023420239
58,0.7418250110472824
59,0.741714538223597
60,0.7419354838709677
61,0.7419354838709677
62,0.7419354838709677
63,0.7413831197525409
64,0.740830755634114
65,0.7396155545735749
66,0.7392841361025188
67,0.7393946089262041
68,0.7393946089262041
69,0.7393946089262041
70,0.7393946089262041
71,0.7393946089262041
72,0.7393946089262041
73,0.7393946089262041
74,0.7391736632788334
75,0.7389527176314626
76,0.7389527176314626
77,0.7389527176314626
78,0.7389527176314626
79,0.7389527176314626
80,0.7382898806893504
81,0.7382898806893504
82,0.7382898806893504
83,0.7384003535130358
84,0.738179407865665
85,0.7382898806893504
86,0.7382898806893504
87,0.7382898806893504
88,0.7382898806893504
89,0.7382898806893504
90,0.7378479893946089
91,0.7378479893946089
92,0.7378479893946089
93,0.7377375165709236
94,0.7377375165709236
95,0.7377375165709236
96,0.7377375165709236
97,0.7377375165709236
98,0.7376270437472382
99,0.7376270437472382
100,0.7376270437472382
