round,AUC
1,0.8140847252747253
2,0.8391300055157199
3,0.8211473076923077
4,0.8378618915929203
5,0.837848127753304
6,0.8396561636263129
7,0.8405116150442478
8,0.8295942084942085
9,0.8526030470914128
10,0.8544470914127424
11,0.83155
12,0.847550248756219
13,0.8485004969630038
14,0.85565
15,0.8502376940133037
16,0.8471745594713657
17,0.8310453296703297
18,0.8220582089552239
19,0.8493138215859031
20,0.8355265486725664
21,0.8470292682926829
22,0.8256192286501378
23,0.8267878048780488
24,0.8452501928374656
25,0.8299117744610282
26,0.8336485587583149
27,0.8535950138504156
28,0.8248598782512452
29,0.8199086330935252
30,0.8363043956043956
31,0.8277584487534625
32,0.8417210903083701
33,0.8264200221238939
34,0.8217500000000001
35,0.823481374722838
36,0.8152543801652894
37,0.842127177508269
38,0.835018116740088
39,0.8153999999999999
40,0.8218352549889135
41,0.8323575707154741
42,0.8350640599001664
43,0.8037555371900826
44,0.8396019283746556
45,0.8371821645499724
46,0.8218937362637363
47,0.8192093318608503
48,0.8218942857142858
49,0.835348127753304
50,0.8234983379501386
51,0.8130885698509112
52,0.8236757993384785
53,0.8248499999999999
54,0.8095686014372582
55,0.8114634509371554
56,0.8502296398891966
57,0.8203225468577727
58,0.8188591034864416
59,0.8277507709251102
60,0.7926334986225896
61,0.8151238699007718
62,0.80235
63,0.83985
64,0.8180526315789474
65,0.8434847045831032
66,0.8130886917960088
67,0.8125092971776424
68,0.8026539393939393
69,0.8167674225663717
70,0.8038656716417911
71,0.830601824212272
72,0.8071371617890667
73,0.8098458980044346
74,0.8410184035476719
75,0.8027695411829741
76,0.7917678433535577
77,0.8405731639977911
78,0.7793609756097561
79,0.7959695964621338
80,0.8138983379501384
81,0.8010689883913765
82,0.8218563186813186
83,0.8093
84,0.8145930747922437
85,0.809504975124378
86,0.7708525498891352
87,0.7935198452183527
88,0.8101132855567805
89,0.8085559911651021
90,0.820398003327787
91,0.803233131201764
92,0.8204
93,0.7879408714837286
94,0.8044622578859989
95,0.8040144278606965
96,0.7944161967938087
97,0.8250501934770592
98,0.82185
99,0.8043142699115045
100,0.7940759228650138
