round,accuracy
1,0.7411894273127754
2,0.7538461538461538
3,0.7501378929950359
4,0.7567716970702045
5,0.7753863134657837
6,0.7609055770292656
7,0.7960199004975125
8,0.7782656421514819
9,0.7899669239250275
10,0.781888459414688
11,0.7822714681440444
12,0.7936946902654868
13,0.7516629711751663
14,0.7852422907488987
15,0.8069690265486725
16,0.7767313019390581
17,0.7634051962410171
18,0.774710104914412
19,0.7982359426681367
20,0.7572062084257206
21,0.7874930824571112
22,0.7898230088495575
23,0.7581267217630854
24,0.7583148558758315
25,0.7681718061674009
26,0.789647577092511
27,0.7660753880266076
28,0.7974543442169342
29,0.776431718061674
30,0.7850055126791621
31,0.7768595041322314
32,0.7866593164277839
33,0.7672886937431395
34,0.7642186637217007
35,0.7833056937534549
36,0.7632743362831859
37,0.7542699724517906
38,0.7476584022038567
39,0.7863862755949087
40,0.7460055096418733
41,0.7556536127964699
42,0.7620099392600773
43,0.7609055770292656
44,0.7717451523545706
45,0.7858719646799117
46,0.7578599007170436
47,0.7800554016620499
48,0.7570403092214246
49,0.785912368275097
50,0.7615384615384615
51,0.7483333333333333
52,0.7723263506063948
53,0.7512437810945274
54,0.769358407079646
55,0.7466740576496674
56,0.7888336097291321
57,0.7964601769911505
58,0.7377139701822197
59,0.7692307692307693
60,0.756786703601108
61,0.772877618522602
62,0.7377139701822197
63,0.7473742399115534
64,0.771191135734072
65,0.7794928335170893
66,0.7880794701986755
67,0.7941339236303265
68,0.7672747374239911
69,0.765616362631288
70,0.7631724902939545
71,0.7788196359624932
72,0.761640798226164
73,0.7604395604395604
74,0.7134180011043623
75,0.7783902976846747
76,0.7700831024930748
77,0.7332965212589729
78,0.7579933847850056
79,0.7847682119205298
80,0.7585446527012127
81,0.7713498622589532
82,0.7611940298507462
83,0.7837389380530974
84,0.7609539656128674
85,0.7792494481236203
86,0.7856353591160221
87,0.762063227953411
88,0.764281752634498
89,0.7145223633351739
90,0.7636363636363637
91,0.732744340143567
92,0.7250138045278851
93,0.7449035812672177
94,0.7321921590281613
95,0.7288790723357261
96,0.7473800330943188
97,0.7573244886677722
98,0.7479224376731302
99,0.7428414096916299
100,0.7628524046434494
