round,accuracy
1,0.7613009922822491
2,0.748205411374931
3,0.7482014388489209
4,0.7506909894969597
5,0.7537437603993344
6,0.7646085997794928
7,0.7404748757592491
8,0.754007739082366
9,0.7479224376731302
10,0.7538461538461538
11,0.7455654101995566
12,0.7511086474501109
13,0.7488913525498891
14,0.7556536127964699
15,0.7490304709141274
16,0.7520798668885191
17,0.7678670360110803
18,0.750138197899392
19,0.7484798231066888
20,0.75
21,0.7634051962410171
22,0.762589928057554
23,0.7570403092214246
24,0.7404748757592491
25,0.754853022739878
26,0.7497243660418964
27,0.7479316050744622
28,0.7382920110192838
29,0.737741046831956
30,0.7464324917672887
31,0.7573244886677722
32,0.7673649393605292
33,0.7473684210526316
34,0.7657458563535912
35,0.7322314049586777
36,0.7571585903083701
37,0.7571428571428571
38,0.7592695074709463
39,0.7687224669603524
40,0.7399449035812672
41,0.7526344980587909
42,0.7407202216066482
43,0.7517965726920951
44,0.7571428571428571
45,0.7418463239358761
46,0.7427937915742794
47,0.7479316050744622
48,0.7529021558872305
49,0.7574421168687983
50,0.7382920110192838
51,0.7634349030470914
52,0.743801652892562
53,0.7676211453744494
54,0.771570796460177
55,0.7508269018743109
56,0.7442371020856202
57,0.7448923246824959
58,0.7670704845814978
59,0.7349862258953168
60,0.760989010989011
61,0.7398779811425402
62,0.7662049861495844
63,0.7473742399115534
64,0.7472345132743363
65,0.7387935805201993
66,0.7418643132928847
67,0.7634349030470914
68,0.7515184980673661
69,0.7498613422074321
70,0.7692731277533039
71,0.743956043956044
72,0.7339601769911505
73,0.75
74,0.746268656716418
75,0.7472283813747228
76,0.7628524046434494
77,0.7667590027700831
78,0.7654867256637168
79,0.7399449035812672
80,0.7462603878116344
81,0.7590027700831025
82,0.7487520798668885
83,0.7410468319559229
84,0.7473742399115534
85,0.7376867736579967
86,0.7578947368421053
87,0.7585635359116022
88,0.7565934065934066
89,0.7495854063018242
90,0.7566079295154186
91,0.7464167585446527
92,0.7360265633646929
93,0.7615638766519823
94,0.7447629547960308
95,0.7494505494505495
96,0.7639889196675901
97,0.7355371900826446
98,0.7379501385041551
99,0.7519294377067255
100,0.7502756339581036
