round,accuracy
1,0.7414935925762263
2,0.7423773751657092
3,0.7398365002209456
4,0.7374060980998675
5,0.7365223155103845
6,0.7349756959787892
7,0.7345338046840477
8,0.7350861688024746
9,0.7349756959787892
10,0.7351966416261599
11,0.7350861688024746
12,0.7346442775077331
13,0.7344233318603623
14,0.734312859036677
15,0.7340919133893062
16,0.7339814405656209
17,0.7336500220945648
18,0.7330976579761379
19,0.7323243482103402
20,0.7328767123287672
21,0.7324348210340257
22,0.7323243482103402
23,0.7323243482103402
24,0.7323243482103402
25,0.7326557666813964
26,0.7330976579761379
27,0.7332081307998233
28,0.7332081307998233
29,0.7332081307998233
30,0.7329871851524525
31,0.7329871851524525
32,0.7330976579761379
33,0.7332081307998233
34,0.7332081307998233
35,0.7332081307998233
36,0.7337604949182501
37,0.7337604949182501
38,0.7336500220945648
39,0.7335395492708794
40,0.7339814405656209
41,0.7340919133893062
42,0.7340919133893062
43,0.7347547503314185
44,0.7346442775077331
45,0.7345338046840477
46,0.7344233318603623
47,0.7342023862129916
48,0.7340919133893062
49,0.7339814405656209
50,0.7339814405656209
51,0.7339814405656209
52,0.734312859036677
53,0.734312859036677
54,0.734312859036677
55,0.734312859036677
56,0.734312859036677
57,0.734312859036677
58,0.7347547503314185
59,0.7347547503314185
60,0.7348652231551038
61,0.7348652231551038
62,0.7348652231551038
63,0.7349756959787892
64,0.7349756959787892
65,0.7347547503314185
66,0.7345338046840477
67,0.7344233318603623
68,0.734312859036677
69,0.7342023862129916
70,0.7342023862129916
71,0.7342023862129916
72,0.7342023862129916
73,0.7340919133893062
74,0.7344233318603623
75,0.7346442775077331
76,0.7346442775077331
77,0.7346442775077331
78,0.7346442775077331
79,0.7346442775077331
80,0.7347547503314185
81,0.7347547503314185
82,0.7347547503314185
83,0.7347547503314185
84,0.7349756959787892
85,0.7349756959787892
86,0.7349756959787892
87,0.7351966416261599
88,0.7351966416261599
89,0.7354175872735307
90,0.7354175872735307
91,0.735528060097216
92,0.7356385329209014
93,0.7357490057445868
94,0.7357490057445868
95,0.7357490057445868
96,0.7357490057445868
97,0.7357490057445868
98,0.7358594785682722
99,0.7360804242156429
100,0.7357490057445868
